0.6350	0.3321
0.0208	0.0133
0.0014	0.0008
0.6353	0.3329
0.7007	0.3921
0.0455	0.0231
0.6751	-1.4797
1.5141	-1.0002
0.0197	0.0110
0.7883	0.1555
0.0009	-0.0002
1.5014	-0.8730
0.6949	0.3863
0.0051	0.0046
0.0281	0.0125
0.0211	-0.0153
0.1048	0.0586
0.0660	0.0500
1.5106	0.6344
1.5014	-0.8730
1.5001	0.5433
1.5001	0.5433
0.0042	-0.0007
0.6314	0.3326
0.0047	0.0019
0.0270	0.0141
0.0016	0.0009
0.0024	-0.0004
0.0006	0.0003
1.6746	1.0166
0.6384	0.3387
0.6350	0.3320
0.0155	0.0091
1.4705	0.8419
0.0021	0.0013
1.6071	0.8896
0.2250	0.1905
0.0004	-0.0004
0.0073	0.0040
0.0010	-0.0008
0.8546	-0.1795
1.5380	1.0223
0.0268	-0.0466
0.6688	0.3630
0.0319	0.0185
1.2915	0.6896
0.0010	0.0007
0.0000	-0.0000
0.0052	0.0021
0.0067	-0.0008
0.0269	0.0122
0.0094	0.0049
0.0011	0.0008
0.0130	0.0038
1.7209	0.4862
1.7209	0.4862
0.0299	-0.0583
0.8953	-0.1269
2.0442	1.1358
0.0089	0.0073
0.0904	-0.1764
2.0442	1.1358
0.0297	0.0152
0.5834	-0.1116
0.0015	0.0003
0.1216	0.0609
1.2668	0.4030
0.6885	0.3785
0.0001	0.0000
0.0162	0.0121
0.2166	0.1819
0.0204	0.0095
0.0047	0.0039
0.0036	-0.0011
0.0150	0.0041
0.0117	0.0074
0.0034	0.0020
0.0163	0.0146
0.0163	0.0146
0.0224	0.0236
0.2286	0.2010
0.0118	0.0090
0.2092	0.1785
1.2438	0.2283
0.0518	-0.0565
0.0021	0.0016
0.0126	0.0077
0.0072	-0.0009
0.0245	0.0170
0.6964	0.3885
0.0045	0.0026
0.0056	0.0041
0.6311	0.3321
1.3920	-1.0304
0.0137	0.0070
0.0232	0.0209
0.0044	0.0034
0.0062	0.0059
0.0000	0.0001
1.4246	0.3595
0.0093	0.0054
0.0016	0.0009
0.0095	0.0055
0.0163	-0.0028
0.6552	0.3407
0.0020	0.0022
0.3950	-0.0280
0.0007	0.0005
0.0005	-0.0002
-0.0000	0.0000
0.0038	-0.0002
0.0090	0.0065
0.0197	0.0087
1.3302	0.7237
0.0157	0.0105
0.0450	0.0227
0.2185	0.1830
0.6663	0.3628
0.0186	0.0074
0.0046	0.0040
0.0676	0.0248
0.6362	0.3340
1.7047	0.7206
1.7047	0.7206
0.8958	-0.1943
0.0063	0.0051
0.6387	0.3382
0.1536	0.0747
0.0360	-0.0615
0.3332	0.1587
1.0854	0.2842
0.0072	0.0051
0.0016	0.0012
0.7818	0.3846
0.8961	0.5393
1.9823	0.5980
0.0453	-0.0609
0.7678	0.3778
0.0484	0.0281
0.4651	-0.3243
0.6476	0.3378
0.4543	-0.3386
0.6581	0.3459
0.0116	0.0026
0.0118	0.0086
0.0237	0.0120
1.2252	0.2234
0.7003	0.3857
1.4199	0.7160
1.3866	-0.5589
0.0135	0.0098
0.3236	0.1552
1.3947	-1.0410
0.1013	0.0438
0.0175	0.0040
0.0109	0.0040
1.3544	0.2633
0.0028	0.0021
0.0049	0.0031
0.6276	0.3297
0.6550	-1.5442
0.8476	-0.1236
0.8680	-0.1632
0.3741	0.2492
0.0162	0.0068
0.7147	0.1552
0.0005	0.0005
0.7634	0.3762
0.0066	0.0002
0.0349	0.0199
1.7734	0.5056
1.1713	0.6184
1.1713	0.6184
0.6682	0.3640
0.2016	-0.3367
0.4778	-0.0176
0.0001	0.0002
0.0048	0.0031
1.3087	-0.3305
0.8100	0.0529
0.6553	0.3522
0.6697	0.3622
-0.0001	0.0001
0.6631	0.3584
0.0138	0.0119
1.6060	-1.1946
0.0490	-0.0614
0.7456	-0.8604
1.5380	1.0223
0.6584	0.3549
1.4065	0.7174
0.0083	0.0040
0.6532	0.3439
0.0016	-0.0009
0.8602	0.4262
0.0154	0.0057
0.4798	-0.0381
1.4870	-0.8468
0.0674	-0.1027
0.6311	0.3320
0.0076	0.0052
0.0035	0.0029
0.0359	0.0142
0.0031	-0.0000
2.0550	1.1438
0.0100	0.0070
1.4226	0.8106
1.4215	0.8100
0.8805	0.5513
0.6904	0.2392
0.0678	0.0584
1.1842	-0.5874
0.6325	0.3336
0.6622	0.3505
0.0003	0.0006
0.1513	-0.2374
0.6322	0.3314
0.3372	0.1645
0.7347	0.4212
1.5066	-1.2793
0.7013	0.2276
0.0476	0.0301
1.5141	-1.0002
0.0067	0.0051
0.6947	0.3865
0.9725	0.6003
1.1823	0.3579
0.6424	0.3411
0.0060	0.0028
1.5014	-0.8730
0.0004	-0.0002
1.2082	0.2157
0.0166	0.0084
0.0309	0.0168
0.0337	0.0278
0.0657	0.0563
0.0066	0.0043
0.0104	0.0050
0.1445	0.0527
0.0790	-0.0661
0.6933	0.3860
0.6946	0.3871
0.0246	0.0129
0.6815	0.3672
0.2274	0.1995
0.5954	-0.1108
0.2283	0.2007
0.8486	0.5164
0.0119	0.0089
1.5380	1.0223
0.2475	0.0335
1.5811	-1.0694
0.0034	-0.0006
0.0426	0.0357
0.0247	0.0133
-0.0001	-0.0000
0.7212	0.4142
0.7005	-1.5579
0.0183	0.0123
0.6353	0.3356
0.0408	0.0355
0.0233	-0.0263
0.6733	0.3625
2.0502	1.1403
0.6579	0.3528
0.6276	0.3297
0.2167	0.1833
0.6276	0.3297
0.0007	-0.0015
1.5380	1.0223
0.8351	0.5062
0.6662	0.3628
0.1017	-0.1684
1.3559	0.7471
0.6394	0.3402
0.0892	-0.0602
0.7240	0.4156
0.4579	-0.3159
0.0100	0.0072
0.0336	0.0306
0.0129	0.0039
0.0063	0.0049
1.5380	1.0223
0.0196	0.0087
0.0077	0.0032
0.0078	0.0074
0.6379	0.3391
0.3744	-0.0333
0.6582	0.3545
0.8133	-0.0536
0.9665	0.4014
0.6276	0.3297
0.6373	0.3344
0.0023	0.0021
0.8496	-0.1740
0.0075	0.0050
-0.0001	-0.0005
0.2301	0.1959
0.6435	0.3408
0.6351	0.3271
0.0077	0.0058
0.0003	0.0005
1.5311	0.3756
0.1654	0.0769
0.2482	0.2151
0.0872	0.0796
0.0075	0.0040
0.0383	0.0128
0.6415	0.3397
0.0038	0.0035
0.2186	0.1794
0.6462	0.3409
0.6564	0.3538
1.4092	0.6755
1.4092	0.6755
0.0195	0.0152
0.0126	0.0075
0.0058	0.0045
0.0038	0.0027
0.0081	-0.0013
0.7542	0.4191
0.4397	0.0379
0.0155	0.0101
0.0157	-0.0019
0.6631	0.3584
0.7535	0.1322
0.0047	0.0037
0.0026	-0.0014
0.2304	0.1946
1.1352	-0.7988
1.6583	0.3737
1.6583	0.3737
0.0149	0.0107
1.6465	0.4403
0.0228	0.0130
0.0292	-0.0576
0.0076	0.0075
0.0111	0.0051
0.4653	-0.0029
-0.0002	-0.0011
0.0057	0.0043
0.2929	0.1483
1.5380	1.0223
0.0514	0.0475
0.0194	0.0086
0.0022	0.0011
0.5074	0.0105
0.0194	0.0001
0.5754	-0.1146
0.0027	0.0015
0.0003	0.0006
0.0071	0.0031
0.0037	0.0007
0.1599	0.1066
0.6573	0.3534
1.1567	0.5196
0.6899	0.2321
0.0029	0.0019
0.0025	0.0024
0.0040	-0.0010
0.3798	-0.0673
1.4422	0.7542
1.4422	0.7542
0.1327	0.0749
1.5116	0.8605
0.2274	0.1995
0.0029	-0.0005
1.5150	0.8635
0.0022	0.0021
0.6953	0.3879
0.2180	0.1871
0.3352	0.1944
0.2170	0.1861
0.2307	0.2029
0.0037	0.0014
0.0096	0.0078
0.6302	0.3317
0.0222	0.0135
0.0020	0.0014
0.0000	0.0002
0.0075	0.0025
0.0024	-0.0005
-0.0000	-0.0001
0.0082	0.0031
0.0083	0.0021
0.3991	-0.0675
0.0031	0.0031
0.0067	-0.0012
0.1176	-0.0120
1.2030	0.2152
0.0119	0.0110
0.2207	0.1814
0.0321	0.0330
0.8998	0.4637
0.0354	0.0302
1.0718	0.3281
0.6650	0.3598
0.6893	0.3705
0.8134	-0.0538
0.1740	-0.2239
0.6334	0.3272
0.0505	0.0513
0.0055	0.0044
1.2615	-0.8420
0.6635	0.3595
0.7062	0.3762
0.0042	0.0029
0.2175	0.1827
0.0177	0.0126
0.8474	0.5150
0.0033	0.0023
0.5062	-0.0097
0.6353	0.3288
0.0019	0.0011
1.0843	0.3691
1.0843	0.3691
0.0039	0.0039
0.0208	0.0112
0.0229	0.0017
0.9776	0.3453
0.0138	0.0104
0.0118	0.0084
0.0062	0.0035
0.6296	0.3312
0.0085	0.0031
0.0027	0.0024
0.0036	0.0020
1.6875	1.0257
0.0062	0.0007
0.0077	0.0071
0.7554	0.4210
0.6949	0.3814
0.0051	0.0046
0.4487	-0.0362
0.5189	0.0152
0.0088	0.0060
0.8477	0.5151
0.6276	0.3297
1.4199	0.3936
0.6412	0.3417
0.6794	0.3690
0.7613	-1.7254
-0.0000	0.0001
0.6603	0.3649
1.2551	0.6594
0.0422	0.0358
0.6584	0.3549
1.1842	-0.5874
1.4270	0.3960
0.0357	0.0194
0.9946	0.4217
0.6368	0.3339
0.0189	0.0154
0.2111	0.1780
0.9123	0.4456
0.6113	-1.3919
0.8497	0.5172
1.4239	0.3943
1.5267	-0.9512
1.4172	0.3941
0.3793	-0.0319
0.5844	-0.1193
0.8832	0.3234
0.2180	0.1805
0.0026	0.0026
0.2288	0.2012
0.4498	-0.3361
0.0554	0.0404
0.2346	0.1923
0.0316	0.0145
0.1576	0.0755
-0.0000	0.0001
0.6364	-0.0814
1.2030	0.2152
0.6581	0.3603
1.6905	-1.3658
0.0173	0.0071
0.2810	-0.0192
0.0051	0.0034
0.6663	0.3628
1.3439	0.2623
0.5793	-0.1154
0.0156	0.0140
0.6294	0.3312
0.7531	0.3249
0.6331	0.3339
0.0024	0.0022
0.0011	-0.0002
0.7872	-1.8151
0.6366	0.3361
0.0017	0.0008
0.6542	0.3436
0.0509	-0.0579
0.0035	0.0031
0.0001	-0.0001
0.0018	0.0014
0.0044	0.0032
0.6438	0.3414
1.6168	0.2441
0.6449	0.3420
0.0063	0.0058
0.6357	0.3327
0.2249	0.1902
0.2442	0.2101
0.6355	0.3371
0.4316	-0.2546
0.0291	0.0290
0.0011	0.0009
0.6841	0.2332
0.6843	0.2338
0.0316	0.0169
0.0142	-0.0044
0.2143	0.1826
0.0335	0.0343
0.6313	0.3326
0.7106	0.3924
1.4086	-1.0630
1.0103	-0.5064
0.7007	0.3602
0.0009	0.0005
0.6564	0.3538
0.0010	0.0013
0.6712	0.3606
2.0023	0.8116
2.0023	0.8116
1.4431	-0.9151
0.6611	0.3548
0.6113	-1.3919
0.6899	0.2321
1.5926	-1.1495
0.6296	0.3314
0.0327	0.0198
0.3109	-0.1022
0.6436	0.3428
1.5380	1.0223
0.6592	0.3514
0.0050	0.0006
0.0245	0.0075
0.0074	0.0034
0.0233	0.0062
0.1164	0.0393
0.0106	0.0085
1.4681	0.4977
0.3322	0.2417
0.0014	0.0005
1.1406	0.4987
0.0367	0.0203
0.0103	0.0050
0.0173	0.0132
0.0015	-0.0009
0.2663	0.0416
0.0052	0.0047
0.0384	0.0244
0.0249	0.0261
0.2663	0.0416
0.0082	0.0042
0.4348	-0.2543
0.6328	0.3337
0.0065	0.0028
1.0427	0.6827
0.0170	0.0129
0.1133	-0.1582
0.3405	0.1616
0.8543	0.4245
0.0091	0.0063
1.5380	1.0223
0.0200	0.0146
0.0108	0.0063
0.6508	0.3470
0.8552	0.4218
0.0117	0.0066
0.8543	0.4245
0.7303	0.3774
0.0186	0.0150
0.0597	0.0250
0.0176	0.0108
1.3176	-0.3224
0.6308	0.3319
0.0626	-0.0811
1.3680	0.5497
0.4241	-0.0574
2.0472	1.1383
-0.0000	0.0003
0.6529	0.3319
0.2421	0.2088
0.0674	-0.1027
0.0807	-0.0229
0.0003	-0.0009
0.0007	0.0007
0.0101	0.0062
0.6299	0.3317
0.0111	0.0055
0.0158	0.0141
0.6303	0.3311
1.2592	0.6624
0.6566	0.3430
0.5802	-0.1147
0.0173	0.0116
0.4457	-0.3329
0.5844	-0.1154
0.0041	0.0009
0.0083	-0.0027
0.8671	-0.1866
0.0062	0.0032
0.2009	-0.3382
0.6384	0.3387
0.6660	0.3583
0.0058	-0.0018
0.1113	-0.1674
0.7031	0.2966
0.6562	0.3523
0.0087	0.0035
1.7686	-1.5727
0.0081	0.0024
0.0094	-0.0005
1.1698	-0.5612
0.3247	0.1589
0.2145	0.0990
1.1297	0.4997
0.0066	0.0053
0.5810	-0.1142
0.1731	0.0901
0.0018	0.0015
0.6641	0.3592
0.3044	0.2294
0.0401	0.0162
0.0212	0.0172
0.0094	0.0112
0.0633	-0.0904
0.6349	0.3353
0.0626	0.0299
0.0070	0.0072
0.0104	0.0053
0.0017	-0.0005
0.0567	-0.1135
0.0860	-0.1714
-0.0000	-0.0002
0.6439	0.3435
0.0070	0.0063
0.7129	0.3928
0.6346	0.3350
0.6316	0.3323
0.6732	0.3623
0.1845	0.0880
1.5380	1.0223
0.0011	0.0011
0.0036	0.0014
0.0150	0.0102
0.0958	0.0647
0.0476	0.0373
1.5926	-1.1495
0.0501	-0.0626
0.6714	0.3504
0.7729	0.3290
0.6503	0.3448
0.7005	-1.5579
0.6725	0.3650
0.3977	-0.0281
0.0674	-0.1027
0.6621	0.3572
0.0479	-0.0446
1.5846	-1.4863
1.3155	-0.3563
0.0371	0.0340
0.0134	0.0063
0.6113	-1.3919
0.6517	0.3367
1.4579	0.4093
0.0229	0.0179
0.3013	0.2396
1.5963	0.8161
1.3783	0.3416
0.0378	-0.0536
0.0047	0.0028
0.0008	0.0010
0.0017	0.0016
0.0411	0.0292
0.0460	-0.0617
0.2626	0.1378
0.0075	0.0041
0.0465	-0.0660
0.0070	0.0010
0.0398	0.0179
0.2297	0.1272
0.0082	-0.0001
0.6240	-0.1843
0.0157	0.0115
0.4801	0.2293
0.1439	0.0675
0.0240	0.0058
1.2149	0.3692
0.4149	0.0266
1.7686	-1.5727
0.0125	0.0083
0.2586	0.1180
0.6631	0.3584
0.2245	0.1902
0.0504	-0.0408
0.0359	0.0279
1.3721	0.3401
0.2309	0.2007
0.5998	-1.3118
0.0213	0.0159
1.7734	0.5056
0.9244	0.3877
0.0047	0.0006
0.2306	0.1980
0.0066	0.0040
1.5380	1.0223
0.7060	0.3907
0.6720	0.3643
0.8384	0.5090
1.4801	0.3089
0.0108	0.0090
0.0000	-0.0000
0.2138	0.1828
0.4488	-0.2508
1.4676	0.4082
0.5509	-0.0615
0.1786	-0.1678
0.0118	0.0096
0.2285	0.1935
0.6712	0.3606
0.6419	0.3409
0.7424	0.1381
0.0020	0.0016
0.0079	0.0049
0.0132	0.0104
0.0230	0.0182
0.6604	0.3630
0.0064	0.0057
1.4743	-0.8958
0.0353	0.0299
0.0353	0.0299
0.0003	0.0003
0.7872	-1.8151
0.2357	0.1818
0.0003	0.0002
0.4940	-0.0841
0.0000	0.0000
0.4604	0.0414
0.0010	-0.0004
0.6369	0.3379
0.0071	0.0050
0.0156	0.0075
0.3894	0.2558
0.5788	-0.1155
0.7940	0.0654
0.0180	0.0080
0.0017	0.0006
0.0239	0.0160
0.6409	0.3420
0.0010	-0.0004
0.4584	-0.2583
1.1283	0.7468
0.6641	0.3592
0.0635	0.0367
0.0026	0.0036
0.9477	-0.2955
0.0189	0.0128
1.1463	0.5907
0.0590	-0.0505
0.0017	0.0018
0.6743	0.3677
0.6663	0.3628
0.0087	0.0045
1.0241	0.2160
0.4275	0.0308
0.2228	0.1934
0.0136	0.0134
1.2259	0.3791
0.0084	0.0073
1.5380	1.0223
0.0386	0.0366
0.8961	0.5393
0.8944	0.5507
0.8944	0.5507
0.8410	0.5120
0.0230	0.0202
1.1283	0.2508
0.6529	0.3319
0.6899	0.2321
0.6322	0.3334
0.0065	0.0033
0.0007	0.0006
0.0457	-0.0603
0.0050	0.0044
0.0050	0.0022
0.0001	0.0001
0.1434	0.0694
0.0882	-0.1257
0.0022	0.0005
0.6309	0.3322
1.5182	0.8648
0.0163	0.0153
0.0043	-0.0010
1.3521	0.2664
0.0072	0.0076
0.0668	-0.0899
0.0013	-0.0016
0.9284	0.3313
0.0744	0.0350
0.3792	-0.1880
0.0020	-0.0010
0.6725	0.3650
0.6698	0.3570
0.0049	0.0020
0.0332	0.0210
0.6334	0.3344
1.7734	0.5056
0.0324	0.0146
2.0442	1.1358
1.3449	0.7409
0.0062	0.0056
1.2755	-0.8640
0.0011	-0.0011
0.8413	0.5125
0.8351	0.5062
0.0886	-0.1775
1.5380	1.0223
0.0146	0.0134
0.6808	0.3653
0.6731	0.3672
0.0173	0.0154
0.0016	0.0022
0.0461	0.0380
0.4514	-0.3365
0.0194	0.0134
0.0625	0.0542
0.0885	-0.1769
0.0744	0.0350
0.4799	-0.3229
0.7050	0.4002
0.6413	0.3390
1.6534	-1.2751
0.0241	0.0119
0.8318	-0.1044
0.7872	-1.8151
0.0056	0.0053
0.0004	0.0002
0.0002	0.0003
1.2345	0.2283
0.0021	0.0012
0.0299	0.0142
0.0364	0.0155
0.0430	-0.0650
0.0087	0.0048
0.0090	0.0067
0.4179	0.0314
0.0053	0.0039
1.1915	0.3599
1.3224	0.7145
1.3428	-0.8647
0.6276	0.3297
1.5229	-1.0504
1.3912	0.2761
0.0042	0.0032
1.5926	-1.1495
1.7686	-1.5727
0.3323	-0.0655
0.0242	0.0164
0.6725	0.3596
0.0045	-0.0005
0.0194	0.0086
0.2688	0.0754
0.3995	-0.0282
0.8382	0.5091
0.9346	0.3919
0.0122	0.0085
0.0035	0.0024
1.4798	0.8493
0.0020	0.0005
0.1181	0.0667
0.3437	0.1727
0.0000	0.0001
0.4002	-0.0254
0.3003	-0.0973
-0.0002	-0.0012
0.6384	0.3387
0.0186	0.0137
0.9346	0.3919
0.0055	0.0007
0.2757	0.2163
0.0070	0.0027
0.0586	0.0426
0.6683	0.3644
0.0149	0.0104
0.0055	0.0051
0.2054	0.1038
0.7003	0.3857
0.0713	-0.0495
0.0188	0.0129
0.7742	0.4407
1.2626	0.6649
0.6568	0.3535
0.0219	0.0139
0.6573	0.3489
0.6569	0.3539
1.1463	0.5907
1.1463	0.5907
0.0045	-0.0001
0.1683	0.0796
0.1683	0.0796
1.5380	1.0223
0.6113	-1.3919
0.6384	0.3367
0.0014	0.0007
0.0137	0.0043
0.0000	0.0001
0.0361	0.0146
1.3709	0.7516
0.0585	0.0581
0.6406	0.3406
0.7729	0.3828
1.4627	0.8359
0.9346	0.3919
0.6356	0.3358
0.4077	-0.0315
0.9663	0.4019
0.0131	0.0080
0.6336	0.3337
1.4811	0.8524
0.4812	-0.0197
0.8383	0.4181
0.6915	0.3516
0.0003	-0.0003
0.0174	0.0114
0.0032	0.0031
0.0009	0.0011
0.7319	0.4142
0.0106	0.0064
0.6295	-1.4728
0.6749	0.3673
1.6011	0.6707
1.6011	0.6707
0.0037	0.0017
0.3218	0.1006
0.0009	0.0004
0.6417	0.3399
0.0168	0.0021
0.8673	-0.1300
0.0147	0.0050
1.1718	0.4595
0.0063	0.0044
0.0012	0.0008
0.0202	0.0162
0.4013	-0.0288
-0.0001	-0.0001
0.7172	0.4111
0.4033	-0.0289
0.1491	0.0714
0.4026	-0.0286
0.0065	0.0033
1.1570	0.5194
0.0327	0.0351
0.0031	0.0011
0.0102	0.0090
0.0013	0.0019
0.0493	0.0251
0.0074	0.0039
0.8961	0.5393
0.0099	0.0054
0.0280	0.0166
0.0714	0.0427
0.6300	0.3307
0.6347	0.3363
0.7359	0.4257
0.0067	0.0054
0.0269	0.0189
0.6326	0.3324
0.7047	0.3666
0.0001	0.0002
0.6328	0.3337
0.0019	0.0006
0.0006	0.0005
0.9112	0.5731
0.0064	0.0043
0.1652	0.0768
0.0373	0.0336
0.0250	0.0264
0.0260	0.0131
0.0058	0.0039
0.4333	-0.2560
0.0063	0.0013
0.6486	0.3461
0.0092	0.0054
0.6407	0.3341
0.0436	0.0346
1.1535	0.5173
0.7457	0.3211
0.0158	0.0024
0.0158	0.0025
1.4107	0.7310
1.4107	0.7310
0.6558	0.3610
0.0233	0.0062
0.9592	-0.3756
0.3247	0.1589
0.6276	0.3297
1.3673	0.7339
1.3673	0.7339
0.2336	0.1824
0.0050	0.0041
0.0216	0.0108
0.0744	0.0350
0.4524	-0.3333
0.8673	-0.1300
0.0512	0.0282
0.6946	0.3871
0.0058	0.0020
1.1718	0.4595
1.9483	0.7840
1.4870	-0.8468
0.0910	-0.1677
0.0081	-0.0016
0.4034	-0.0287
0.7212	-1.5968
0.0066	0.0049
0.6395	0.3386
0.6508	0.3494
0.4056	-0.0629
0.1736	0.0700
0.2144	0.1832
-0.0001	-0.0010
0.0103	0.0067
0.6384	0.3353
0.0000	0.0001
0.6390	0.3357
0.0102	0.0051
0.0068	0.0070
0.0012	-0.0013
0.0361	0.0208
0.0001	0.0002
0.8983	0.5610
0.0674	-0.1027
1.1394	0.0630
1.3174	-0.7865
0.8448	0.5153
0.0047	0.0038
0.0010	0.0008
1.5876	-1.1188
0.0014	0.0012
1.5811	-1.0694
0.0054	0.0057
0.0011	0.0004
1.4200	0.4404
0.0504	0.0403
0.6448	0.3373
0.6638	0.3626
-0.0000	0.0001
0.0267	0.0182
0.7582	-1.7322
0.2492	0.1357
0.0073	0.0037
0.0073	0.0037
0.0094	0.0042
0.1977	0.0989
0.7288	0.3956
0.0073	0.0021
0.0045	-0.0012
0.7805	0.4328
0.2801	0.1547
0.0203	0.0154
0.0218	0.0119
0.7205	0.4119
0.0059	0.0028
1.0606	0.6990
0.0094	0.0063
0.0080	0.0065
1.1197	0.1090
0.6723	0.3398
0.0247	0.0215
